id,model,makeId,typeId
2723,ECOSPORT 1.4L TDCI 4X2 XL,29,1
2724,ECOSPORT 1.4L TDCI 4X2,29,1
2725,ECOSPORT 1.4L TDCI XL,29,1
2726,ECOSPORT 1.6 L 4X2 XL PLUS,29,1
2727,ECOSPORT 1.6 L 4X2 XLS,29,1
2728,ECOSPORT 1.6L 4X2 XL,29,1
2729,ECOSPORT 1.6L 4X2 XL PLUS,29,1
2730,ECOSPORT 1.6L 4X2 XL S/AB,29,1
2731,ECOSPORT 1.6L 4X2 XLS ABS,29,1
2732,ECOSPORT 1.6L 4X2 XLS,29,1
2733,ECOSPORT 1.6L 4X2 XLS MP3,29,1
2734,ECOSPORT 1.6L 4X2 XLT,29,1
2735,ECOSPORT 1.6L 4X2 XLT SVP,29,1
2736,ECOSPORT 2.0 L 4X2 XLT,29,1
2737,ECOSPORT 2.0 XLT PLUS,29,2
2738,ECOSPORT 2.0L 4WD XLT,29,2
2739,ECOSPORT 2.0L 4X2 XLT AT,29,1
2740,ECOSPORT 2.0L 4X2 XLT,29,1
2741,ECOSPORT 2.0L 4X2 XLT MP3,29,1
2742,ECOSPORT 2.0L XLS 4X2,29,1
2743,ECOSPORT 2.0L XLT PLUS,29,1
2744,ECOSPORT 2.0L XLT PLUS,29,2
2745,ECOSPORT FREESTYLE 1.5L,29,1
2746,ECOSPORT FREESTYLE 1.6L,29,1
2747,ECOSPORT FREESTYLE 2.0L,29,2
2748,ECOSPORT S 1.5L MT N,29,1
2749,ECOSPORT S 1.5L TDCI MT,29,1
2750,ECOSPORT S 1.6L MT N,29,1
2751,ECOSPORT SE 1.5L AT N,29,1
2752,ECOSPORT SE 1.5L DSL MT,29,1
2753,ECOSPORT SE 1.5L MT N,29,1
2754,ECOSPORT SE 1.5L TDCI MT,29,1
2755,ECOSPORT SE 1.6L MT N,29,1
2756,ECOSPORT SE 2.0L AT N,29,1
2757,ECOSPORT SE 2.0L MT N,29,1
2758,ECOSPORT STORM 2.0L AT,29,2
2759,ECOSPORT TITANIUM 1.5L,29,1
2760,ECOSPORT TITANIUM 1.6L,29,1
2761,ECOSPORT TITANIUM 2.0L,29,1
2762,EDGE,29,1
2763,EDGE,29,2
2764,ESCAPE,29,1
2765,ESCAPE,29,2
2766,ESCAPE 2.0 SE,29,1
2767,ESCAPE SE,29,2
2768,ESCAPE XLS 4X2,29,1
2769,ESCAPE XLS 4X4,29,2
2770,ESCAPE XLT,29,1
2771,ESCAPE XLT 4X4,29,2
2772,ESCORT,29,1
2773,ESCORT 1.3 GHIA,29,1
2774,ESCORT 1.3 JLA,29,1
2775,ESCORT 1.4,29,1
2776,ESCORT 1.4 CL,29,1
2777,ESCORT 1.4 GHIA,29,1
2778,ESCORT 1.4I CLX,29,1
2779,ESCORT 1.6 CL DIESEL,29,1
2780,ESCORT 1.6 CLX,29,1
2781,ESCORT 1.6 DIESEL,29,3
2782,ESCORT 1.6I 16V,29,1
2783,ESCORT 1.8 GHIA,29,1
2784,ESCORT 1.8 TD,29,1
2785,ESCORT 1100,29,1
2786,ESCORT CABRIOLET,29,1
2787,ESCORT CL 1.8 5P. 45B,29,1
2788,ESCORT CL DIESEL,29,1
2789,ESCORT CLIPPER 16V GHIA,29,1
2790,ESCORT CLX,29,1
2791,ESCORT CLX 1.6I,29,2
2792,ESCORT CLX 1.8 4P D,29,1
2793,ESCORT CLX 1.8 4P N,29,1
2794,ESCORT CLX 1.8 4P. N 45F,29,1
2795,ESCORT CLX 1.8 4P. N 45L,29,1
2796,ESCORT CLX 1.8 4P.D 451,29,1
2797,ESCORT CLX 1.8 4P.D 45A,29,1
2798,ESCORT CLX 1.8 4P.D 45B,29,1
2799,ESCORT CLX 1.8 4P.D 45S,29,1
2800,ESCORT CLX 1.8 4P.D 45T,29,1
2801,ESCORT CLX 1.8 4P.N 451,29,1
2802,ESCORT CLX 1.8 4P.N 452,29,1
2803,ESCORT CLX 1.8 4P.N 45A,29,1
2804,ESCORT CLX 1.8 4P.N 45B,29,1
2805,ESCORT CLX 1.8 4P.N 45S,29,1
2806,ESCORT CLX 1.8 4P.N 45T,29,1
2807,ESCORT CLX 1.8 5P D,29,1
2808,ESCORT CLX 1.8 5P D 45F,29,1
2809,ESCORT CLX 1.8 5P D 45R,29,1
2810,ESCORT CLX 1.8 5P D.45M,29,1
2811,ESCORT CLX 1.8 5P N,29,1
2812,ESCORT CLX 1.8 5P N 45D,29,1
2813,ESCORT CLX 1.8 5P N 45F,29,1
2814,ESCORT CLX 1.8 5P N 45G,29,1
2815,ESCORT CLX 1.8 5P N.45M,29,1
2816,ESCORT CLX 1.8 5P N.45N,29,1
2817,ESCORT CLX 1.8 5P TD,29,1
2818,ESCORT CLX 1.8 5P. N 45L,29,1
2819,ESCORT CLX 1.8 5P.D 451,29,1
2820,ESCORT CLX 1.8 5P.D 45B,29,1
2821,ESCORT CLX 1.8 5P.D 45S,29,1
2822,ESCORT CLX 1.8 5P.D 45T,29,1
2823,ESCORT CLX 1.8 5P.N 451,29,1
2824,ESCORT CLX 1.8 5P.N 45A,29,1
2825,ESCORT CLX 1.8 5P.N 45B,29,1
2826,ESCORT CLX 1.8 5P.N 45S,29,1
2827,ESCORT CLX 1.8 5P.N 45T,29,1
2828,ESCORT CLX 1.8 D (3 P),29,1
2829,ESCORT CLX 1.8 D (4 P),29,1
2830,ESCORT CLX 1.8 D (5 P),29,1
2831,ESCORT CLX 1.8 I (4 P),29,1
2832,ESCORT CLX 1.8 I (5  P),29,1
2833,ESCORT CLX 1.8I (3 P),29,1
2834,ESCORT CLX 5P 1.8L N,29,1
2835,ESCORT CLX DIESEL,29,1
2836,ESCORT COSWORTH,29,1
2837,ESCORT CROSS LX 1.6 5P N,29,1
2838,ESCORT CROSS RURAL LX 1.6,29,1
2839,ESCORT GHIA,29,1
2840,ESCORT GHIA 1.4,29,1
2841,ESCORT GHIA 1.8,29,1
2842,ESCORT GHIA 1.8 3P D,29,1
2843,ESCORT GHIA 1.8 3P N,29,1
2844,ESCORT GHIA 1.8 4P D,29,1
2845,ESCORT GHIA 1.8 4P N,29,1
2846,ESCORT GHIA 1.8 4P.D 45E,29,1
2847,ESCORT GHIA 1.8 4P.D 45U,29,1
2848,ESCORT GHIA 1.8 4P.D 45Y,29,1
2849,ESCORT GHIA 1.8 4P.N 45E,29,1
2850,ESCORT GHIA 1.8 4P.N 45U,29,1
2851,ESCORT GHIA 1.8 4P.N 45W,29,1
2852,ESCORT GHIA 1.8 4P.N 45Y,29,1
2853,ESCORT GHIA 1.8 5P D 45T,29,1
2854,ESCORT GHIA 1.8 5P N,29,1
2855,ESCORT GHIA 1.8 5P N. 45P,29,1
2856,ESCORT GHIA 1.8 5P N.45Q,29,1
2857,ESCORT GHIA 1.8 5P TD,29,1
2858,ESCORT GHIA 1.8 5P.D 45E,29,1
2859,ESCORT GHIA 1.8 5P.D 45U,29,1
2860,ESCORT GHIA 1.8 5P.D 45W,29,1
2861,ESCORT GHIA 1.8 5P.D 45Y,29,1
2862,ESCORT GHIA 1.8 5P.N 45E,29,1
2863,ESCORT GHIA 1.8 5P.N 45U,29,1
2864,ESCORT GHIA 1.8 5P.N 45W,29,1
2865,ESCORT GHIA 1.8 5P.N 45Y,29,1
2866,ESCORT GHIA 1.8 D (4 P),29,1
2867,ESCORT GHIA 1.8 D (5 P),29,1
2868,ESCORT GHIA 1.8 I (4 P),29,1
2869,ESCORT GHIA 1.8 I (5 P),29,1
2870,ESCORT GHIA 1.8 TD,29,1
2871,ESCORT GHIA 1.8D (3 P),29,1
2872,ESCORT GHIA 1.8I (3 P),29,1
2873,ESCORT GHIA 5P D,29,1
2874,ESCORT GHIA CLX 1.8 5P N,29,1
2875,ESCORT GHIA DIESEL,29,1
2876,ESCORT GHIA S 1.8 L,29,1
2877,ESCORT GHIA SX - 1.6 L,29,1
2878,ESCORT GL,29,1
2879,ESCORT GL 1.6i,29,1
2880,ESCORT GL 1.8 3P N 45E,29,1
2881,ESCORT GL 1.8 I,29,1
2882,ESCORT GL 1.8i,29,1
2883,ESCORT GL 4P N,29,1
2884,ESCORT GL 5P 1.6L N,29,1
2885,ESCORT GL 5P N,29,1
2886,ESCORT GL I 1.6,29,1
2887,ESCORT GLX 1.6i,29,1
2888,ESCORT GLX 1.8 I,29,1
2889,ESCORT GLX 1.8i,29,1
2890,ESCORT GLX 5P 1.8 N,29,1
2891,ESCORT GLXD,29,1
2892,ESCORT GT,29,1
2893,ESCORT LX,29,1
2894,ESCORT LX - 1.6 L,29,1
2895,ESCORT LX 1.6 4P N,29,1
2896,ESCORT LX 1.6 5P N,29,1
2897,ESCORT LX 1.8 3P D,29,1
2898,ESCORT LX 1.8 3P N,29,1
2899,ESCORT LX 1.8 3P N 453,29,1
2900,ESCORT LX 1.8 3P N 45E,29,1
2901,ESCORT LX 1.8 3P N 45L,29,1
2902,ESCORT LX 1.8 3P. N 45K,29,1
2903,ESCORT LX 1.8 4P D,29,1
2904,ESCORT LX 1.8 4P D 45J,29,1
2905,ESCORT LX 1.8 4P N,29,1
2906,ESCORT LX 1.8 4P N 45P,29,1
2907,ESCORT LX 1.8 4P TD,29,1
2908,ESCORT LX 1.8 4P. D 45F,29,1
2909,ESCORT LX 1.8 4P. D 45H,29,1
2910,ESCORT LX 1.8 4P. N 45F,29,1
2911,ESCORT LX 1.8 4P. N 45G,29,1
2912,ESCORT LX 1.8 4P. N 45H,29,1
2913,ESCORT LX 1.8 4P.D 451,29,1
2914,ESCORT LX 1.8 4P.D 452,29,1
2915,ESCORT LX 1.8 4P.D 453,29,1
2916,ESCORT LX 1.8 4P.D 45A,29,1
2917,ESCORT LX 1.8 4P.D 45B,29,1
2918,ESCORT LX 1.8 4P.D 45C,29,1
2919,ESCORT LX 1.8 4P.D 45D,29,1
2920,ESCORT LX 1.8 4P.D 45S,29,1
2921,ESCORT LX 1.8 4P.N 451,29,1
2922,ESCORT LX 1.8 4P.N 452,29,1
2923,ESCORT LX 1.8 4P.N 453,29,1
2924,ESCORT LX 1.8 4P.N 45A,29,1
2925,ESCORT LX 1.8 4P.N 45B,29,1
2926,ESCORT LX 1.8 4P.N 45C,29,1
2927,ESCORT LX 1.8 4P.N 45D,29,1
2928,ESCORT LX 1.8 4P.N 45S,29,1
2929,ESCORT LX 1.8 5P D,29,1
2930,ESCORT LX 1.8 5P D 45F,29,1
2931,ESCORT LX 1.8 5P D 45H,29,1
2932,ESCORT LX 1.8 5P D 45J,29,1
2933,ESCORT LX 1.8 5P N,29,1
2934,ESCORT LX 1.8 5P N 45F,29,1
2935,ESCORT LX 1.8 5P N 45H,29,1
2936,ESCORT LX 1.8 5P N 45J,29,1
2937,ESCORT LX 1.8 5P N 45R,29,1
2938,ESCORT LX 1.8 5P N.45M,29,1
2939,ESCORT LX 1.8 5P N.45P,29,1
2940,ESCORT LX 1.8 5P TD,29,1
2941,ESCORT LX 1.8 5P.D 451,29,1
2942,ESCORT LX 1.8 5P.D 452,29,1
2943,ESCORT LX 1.8 5P.D 453,29,1
2944,ESCORT LX 1.8 5P.D 45A,29,1
2945,ESCORT LX 1.8 5P.D 45B,29,1
2946,ESCORT LX 1.8 5P.D 45C,29,1
2947,ESCORT LX 1.8 5P.D 45D,29,1
2948,ESCORT LX 1.8 5P.D 45S,29,1
2949,ESCORT LX 1.8 5P.N 451,29,1
2950,ESCORT LX 1.8 5P.N 452,29,1
2951,ESCORT LX 1.8 5P.N 453,29,1
2952,ESCORT LX 1.8 5P.N 45A,29,1
2953,ESCORT LX 1.8 5P.N 45B,29,1
2954,ESCORT LX 1.8 5P.N 45C,29,1
2955,ESCORT LX 1.8 5P.N 45D,29,1
2956,ESCORT LX 1.8 5P.N 45S,29,1
2957,ESCORT LX 1.8 D (4 P),29,1
2958,ESCORT LX 1.8 D (5 P),29,1
2959,ESCORT LX 1.8 I (4 P),29,1
2960,ESCORT LX 1.8 I (5 P),29,1
2961,ESCORT LX 1.8I (3 P),29,1
2962,ESCORT LX DIESEL,29,1
2963,ESCORT RS 1.6,29,1
2964,ESCORT RURAL CLX 1.8 D,29,1
2965,ESCORT RURAL CLX 1.8 N,29,1
2966,ESCORT RURAL CLX 1.8 N.,29,2
2967,ESCORT RURAL CLX 1.8 TD,29,1
2968,ESCORT RURAL CLX 1.8.D,29,2
2969,ESCORT RURAL GHIA 1.8 D,29,1
2970,ESCORT RURAL GHIA 1.8 N,29,1
2971,ESCORT RURAL GHIA 1.8 TD,29,1
2972,ESCORT RURAL GL 1.6 N,29,1
2973,ESCORT RURAL GL 1.8 N,29,1
2974,ESCORT RURAL GLX 1.8L N,29,1
2975,ESCORT RURAL LX 1.6 N,29,1
2976,ESCORT RURAL LX 1.8 D,29,1
2977,ESCORT RURAL LX 1.8 N,29,1
2978,ESCORT RURAL LX 1.8 N 451,29,1
2979,ESCORT RURAL LX 1.8 N 452,29,1
2980,ESCORT RURAL LX 1.8 N 453,29,1
2981,ESCORT RURAL LX 1.8 N 45A,29,1
2982,ESCORT RURAL LX 1.8 N 45B,29,1
2983,ESCORT RURAL LX 1.8 N 45C,29,1
2984,ESCORT RURAL LX 1.8 N 45D,29,1
2985,ESCORT RURAL LX 1.8 N 45F,29,1
2986,ESCORT RURAL LX 1.8 N 45H,29,1
2987,ESCORT RURAL LX 1.8 N 45J,29,1
2988,ESCORT RURAL LX 1.8 N 45S,29,1
2989,ESCORT RURAL LX 1.8 N.45P,29,1
2990,ESCORT RURAL LX 1.8 TD,29,1
2991,ESCORT RURAL LX 1.8.D 451,29,1
2992,ESCORT RURAL LX 1.8.D 452,29,1
2993,ESCORT RURAL LX 1.8.D 453,29,1
2994,ESCORT RURAL LX 1.8.D 45A,29,1
2995,ESCORT RURAL LX 1.8.D 45B,29,1
2996,ESCORT RURAL LX 1.8.D 45C,29,1
2997,ESCORT RURAL LX 1.8.D 45D,29,1
2998,ESCORT RURAL LX 1.8.D 45S,29,1
2999,ESCORT RURAL LX 1.8D 45H,29,1
3000,ESCORT SE,29,1
3001,ESCORT SW CLX 1.8 D (4 P),29,1
3002,ESCORT SW CLX 1.8 I (4 P),29,1
3003,ESCORT SW GHIA 1.8 D (4 P),29,1
3004,ESCORT SW GHIA 1.8 I (4 P),29,1
3005,ESCORT SW LX 1.8 D (4 P),29,1
3006,ESCORT SW LX 1.8 I (4 P),29,1
3007,EXCURSION LIMITED,29,1
3008,EXCURSION LIMITED,29,2
3009,EXCURSION LIMITED 4X4,29,2
3010,EXCURSION XLT,29,2
3011,EXPEDITION,29,1
3012,EXPEDITION,29,2
3013,EXPEDITION EDDIE BAUER,29,1
3014,EXPEDITION EDDIE BAUER,29,2
3015,EXPEDITION XLT,29,1
3016,EXPEDITION XLT 4X4,29,2
3017,EXPEDITION XLT TRITON V8,29,1
3018,EXPEDITION XLT TRITON V8,29,2
3019,EXPLORER,29,2
3020,EXPLORER,29,1
3021,EXPLORER 4.0 I 4X4,29,2
3022,EXPLORER 4X4 4WD,29,2
3023,EXPLORER ADVANCETRAC,29,2
3024,EXPLORER EDDIE BAUER,29,1
3025,EXPLORER EDDIE BAUER,29,2
3026,EXPLORER LIMITED,29,1
3027,EXPLORER LIMITED,29,2
3028,EXPLORER SPORT,29,1
3029,EXPLORER SPORT,29,2
3030,EXPLORER SPORT TRAC XLT,29,2
3031,EXPLORER XL,29,1
3032,EXPLORER XL,29,2
3033,EXPLORER XL CONTROL,29,2
3034,EXPLORER XLS,29,1
3035,EXPLORER XLS,29,2
3036,EXPLORER XLT,29,1
3037,EXPLORER XLT,29,2
3038,F 150,29,2
3039,F 150 XL,29,2
3040,F 250 SUPER  DUTY,29,2
3041,F 250 SUPER DUTY,29,2
3042,F 250 SUPER DUTY XLT,29,2
3043,F 250 XL,29,2
3044,F 250 XLT,29,2
3045,F 350 XL SUPER DUTY,29,2
3046,F-100,29,2
3047,F-100 (DOBLE CABINA),29,2
3048,F-100 4.9,29,2
3049,F-100 4.9I,29,2
3050,F-100 4X2,29,2
3051,F-100 4X2 XL 3.9D CAB.SIMP.,29,2
3052,F-100 4X2 XL PLUS 3.9D,29,2
3053,F-100 4X2 XLT 3.9D,29,2
3054,F-100 4X4 D,29,2
3055,F-100 4X4 XL 3.9D CAB.SIMP.,29,2
3056,F-100 4X4 XL PLUS 3.9D,29,2
3057,F-100 4X4 XLT 3.9D,29,2
3058,F-100 CD 4X2 XL PLUS 3.9D,29,2
3059,F-100 CD 4X2 XLT 3.9D,29,2
3060,F-100 CD 4X4 XL PLUS 3.9D,29,2
3061,F-100 CD 4X4 XLT 3.9D,29,2
3062,F-100 CS 4X2 XL 3.9D,29,2
3063,F-100 CS 4X2 XL PLUS 3.9D,29,2
3064,F-100 CS 4X2 XLT PLUS 3.9D,29,2
3065,F-100 CS 4X4 XL 3.9D,29,2
3066,F-100 CS 4X4 XL PLUS 3.9D,29,2
3067,F-100 CS 4X4 XLT 3.9D,29,2
3068,F-100 CUSTOM,29,2
3069,"F-100 D-SC (138,8')-3,9L XLT",29,2
3070,F-100 D-SC (138.8,29,2
3071,F-100 DIESEL,29,2
3072,F-100 DIESEL (117,29,2
3073,F-100 DIESEL (CARROZADO),29,1
3074,F-100 DIESEL 4X4,29,2
3075,F-100 DIESEL SUPER CABINA,29,2
3076,F-100 DIESEL TURBO,29,2
3077,F-100 DSL,29,2
3078,F-100 NAFTA,29,2
3079,F-100 NAFTA SUPERCAB,29,2
3080,F-100 SC (138.8,29,2
3081,F-100 STD TURBO DIESEL,29,2
3082,F-100 SUPER CABINA,29,2
3083,F-100 SUPER CABINA DIESEL,29,2
3084,F-100 XL,29,2
3085,F-100 XL DIESEL,29,2
3086,F-100 XL DIESEL SUPER,29,2
3087,F-100 XLT (DOBLE CABINA),29,2
3088,F-100 XLT DIESEL,29,2
3089,F-100 XLT DIESEL SUPER,29,2
3090,F-100 XLT TURBO DIESEL,29,2
3091,F-100/88 STD 4X2,29,2
3092,F-100/88 STD 4X2 DIESEL,29,2
3093,F-100/88 XLT 4X2,29,2
3094,F-100/88 XLT 4X2 DIESEL,29,2
3095,F-1000 D 4X2,29,2
3096,F-1000 D 4X4,29,2
3097,F-150,29,2
3098,F-150 (PATRULLERA),29,2
3099,F-150 4X2,29,2
3100,F-150 4X2 DIESEL,29,2
3101,F-150 4X2 XLT TRIM,29,2
3102,F-150 4X4,29,2
3103,F-150 5.4 TRITON,29,2
3104,F-150 CUSTOM 4X4,29,2
3105,F-150 DIESEL (133,29,2
3106,F-150 FLARESIDE,29,2
3107,F-150 FLARESIDE CABINA Y,29,2
3108,F-150 KING RANCH,29,2
3109,F-150 LARIAT,29,2
3110,F-150 LARIAT LUXURY 3.5L,29,2
3111,F-150 LARIAT LUXURY 5.0L,29,2
3112,F-150 RAPTOR 3.5L V6,29,2
3113,F-150 STYLESIDE,29,2
3114,F-150 SUPERCAB,29,2
3115,F-150 SVT RAPTOR,29,2
3116,F-150 TRITON V8,29,2
3117,F-150 TRITON V8 FX4 OFF,29,2
3118,F-150 XL 4X2 STYLESIDE,29,2
3119,F-150 XL 4X4 STYLESIDE,29,2
3120,F-150 XL I,29,2
3121,F-150 XL TRITON V8,29,2
3122,F-150 XL TRITON V8 4X4,29,2
3123,F-150 XLT,29,2
3124,F-150 XLT 4X2,29,2
3125,F-150 XLT 4X4,29,2
3126,F-150 XLT FLAIR,29,2
3127,F-150 XLT FLAIR S-CAB,29,2
3128,F-150 XLT FLARESIDE,29,2
3129,F-150 XLT S-CAB,29,2
3130,F-150 XLT STYLESIDE,29,2
3131,F-150 XLT TRITON V8,29,2
3132,F-150 XLT TRITON V8 FX4,29,2
3133,F-250,29,2
3134,F-250 XL SUPER DUTY 4X4,29,2
3135,F-350 XL DIESEL (DOBLE,29,2
3136,F100 4X4,29,2
3137,F100 D 4X2 (DOBLE CABINA),29,2
3138,F100 PICK-UP,29,2
3139,F100 SUPER DUTY (NAFTA),29,2
3140,F100 SUPER DUTY DSL,29,2
3141,F100 XLT,29,2
3142,F150,29,2
3143,F150 CUSTOM,29,2
3144,F150 HARLEY DAVIDSON,29,2
3145,F150 LARIAT 5.4 TRITON 4X4,29,2
3146,F150 SUPERCREW,29,2
3147,F150 TRITON V8 LARIAT,29,2
3148,F150 XL 4X4,29,2
3149,F150 XLT 4X4 (CABINA Y,29,2
3150,F150 XLT LARIAT LIMITED,29,2
3151,F250 LARIAT SUPER DUTY,29,2
3152,F250 TURBO DIESEL,29,2
3153,F250 XL SUPER DUTY,29,2
3154,F250 XLT SUPER DUTY,29,2
3155,F350 LARIAT SUPER DUTY,29,2
3156,F350 SUPER DUTY POWER,29,2
3157,F350LARIAT SUPER DUTY,29,2
3158,FESTIVA GL,29,1
3159,FESTIVA L,29,1
3160,FESTIVA XL,29,1
3161,FIESTA,29,1
3162,FIESTA 1.3,29,1
3163,FIESTA 1.4 GHIA,29,1
3164,FIESTA 1.4 TDCI,29,1
3165,FIESTA 1.4L AMBIENTE MP3,29,1
3166,FIESTA 1.4L AMBIENTE TDCI,29,1
3167,FIESTA 1.4L EDGE PLUS TDCI,29,1
3168,FIESTA 1.4L ENERGY TDCI,29,1
3169,FIESTA 1.4L FLEET TDCI,29,1
3170,FIESTA 1.6L AMBIENTE,29,1
3171,FIESTA 1.6L AMBIENTE AT,29,1
3172,FIESTA 1.6L AMBIENTE MP3,29,1
3173,FIESTA 1.6L AMBIENTE PLUS,29,1
3174,FIESTA 1.6L EDGE PLUS,29,1
3175,FIESTA 1.6L EDGE PLUS AT,29,1
3176,FIESTA 1.6L ENERGY,29,1
3177,FIESTA 1.6L ENERGY MP3,29,1
3178,FIESTA 1.6L FLEET,29,1
3179,FIESTA 1.6L S,29,1
3180,FIESTA 1.6L S PLUS,29,1
3181,FIESTA 1.6L SE,29,1
3182,FIESTA 1.6L SE PLUS,29,1
3183,FIESTA 1.6L SE POWERSHIFT,29,1
3184,FIESTA 1.6L TITANIUM,29,1
3185,FIESTA 1.8 D,29,1
3186,FIESTA 1600,29,1
3187,FIESTA AMBIENTE 5P,29,1
3188,FIESTA AMBIENTE MP3,29,1
3189,FIESTA AMBIENTE MP3 TDCI,29,1
3190,FIESTA AMBIENTE PLUS MP3,29,1
3191,FIESTA AMBIENTE TDCI 5P,29,1
3192,FIESTA CLX,29,1
3193,FIESTA CLX 1.4,29,1
3194,FIESTA CLX 1.8D,29,1
3195,FIESTA CLX D,29,1
3196,FIESTA CLX D FULL,29,1
3197,FIESTA CURRIER,29,2
3198,FIESTA EDGE 5P,29,1
3199,FIESTA EDGE MP3 TDCI,29,1
3200,FIESTA EDGE PLUS 5P,29,1
3201,FIESTA EDGE PLUS MP3,29,1
3202,FIESTA EDGE TDCI 5P,29,1
3203,FIESTA ENERGY  5P,29,1
3204,FIESTA ENERGY MP3,29,1
3205,FIESTA ENERGY TDCI 5P,29,1
3206,FIESTA FLEET,29,1
3207,FIESTA GHIA DIESEL,29,1
3208,FIESTA JA8,29,1
3209,FIESTA KINETIC DESIGN,29,1
3210,FIESTA L,29,1
3211,FIESTA LX,29,1
3212,FIESTA LX 1.8D,29,1
3213,FIESTA LX D,29,1
3214,FIESTA MAX 1.4 AMBIENTE,29,1
3215,FIESTA MAX 1.4L AMBIENTE,29,1
3216,FIESTA MAX 1.4L EDGE PLUS,29,1
3217,FIESTA MAX 1.4L ENERGY,29,1
3218,FIESTA MAX 1.4L FLEET TDCI,29,1
3219,FIESTA MAX 1.6 AMBIENTE,29,1
3220,FIESTA MAX 1.6L AMBIENTE,29,1
3221,FIESTA MAX 1.6L EDGE PLUS,29,1
3222,FIESTA MAX 1.6L ENERGY,29,1
3223,FIESTA MAX 1.6L FLEET,29,1
3224,FOCUS,29,1
3225,FOCUS 1.6,29,1
3226,FOCUS 1.6 TDCI,29,1
3227,FOCUS 1.6 TDCI TREND,29,1
3228,FOCUS 1.8 TDCI,29,1
3229,FOCUS 1.8 TDDI,29,1
3230,FOCUS 1.8 TDI,29,1
3231,FOCUS 1.8 TURBO DIESEL,29,1
3232,FOCUS 4P 1.6L N MT S,29,1
3233,FOCUS 4P 2.0L N AT SE,29,1
3234,FOCUS 4P 2.0L N AT SE PLUS,29,1
3235,FOCUS 4P 2.0L N AT,29,1
3236,FOCUS 4P 2.0L N GLX,29,1
3237,FOCUS 4P 2.0L N LUX,29,1
3238,FOCUS 4P 2.0L N MT SE,29,1
3239,FOCUS 4P 2.0L N MT,29,1
3240,FOCUS 4P 2.0L NAFRA,29,1
3241,FOCUS 5P 1.6L N MT S,29,1
3242,FOCUS 5P 2.0L N AT SE,29,1
3243,FOCUS 5P 2.0L N AT SE PLUS,29,1
3244,FOCUS 5P 2.0L N AT,29,1
3245,FOCUS 5P 2.0L N GLX,29,1
3246,FOCUS 5P 2.0L N LUX,29,1
3247,FOCUS 5P 2.0L N MT SE,29,1
3248,FOCUS 5P 2.0L N MT,29,1
3249,FOCUS 5P 2.0L NAFTA GLX,29,1
3250,FOCUS 5P EDGE 1.8L TDI,29,1
3251,FOCUS 5P EDGE 2.0L NAFTA,29,1
3252,FOCUS 5P GHIA 2.0L NAFTA,29,1
3253,FOCUS 5P GLX BASE 2.0L N,29,1
3254,FOCUS AMBIENTE 1.6L,29,1
3255,FOCUS AMBIENTE 4P 1.6L N,29,1
3256,FOCUS AMBIENTE 4P 1.8 L N,29,1
3257,FOCUS AMBIENTE 4P 1.8L N,29,1
3258,FOCUS AMBIENTE 4P 1.8L,29,1
3259,FOCUS AMBIENTE 4P 1.8TD,29,1
3260,FOCUS AMBIENTE 5P 1.6L N,29,1
3261,FOCUS AMBIENTE 5P 1.8 L N,29,1
3262,FOCUS AMBIENTE 5P 1.8L N,29,1
3263,FOCUS AMBIENTE 5P 1.8L,29,1
3264,FOCUS C-MAX 1.6,29,1
3265,FOCUS C-MAX 1.6TDCI,29,1
3266,FOCUS C-MAX 2.0 TDCI,29,1
3267,FOCUS CLX 1.8 5P N,29,1
3268,FOCUS CLX 2.0 4P N,29,1
3269,FOCUS CLX 2.0L 4P N AT,29,1
3270,FOCUS CLX 2.0L 4P N C/AUT.,29,1
3271,FOCUS CLX 2.0L 4P N MT,29,1
3272,FOCUS CLX 2.0L 5P N,29,1
3273,FOCUS CLX 4P 1.8L TD,29,1
3274,FOCUS DSL,29,1
3275,FOCUS EDGE 1.6L N,29,1
3276,FOCUS EDGE 2.0L NAFTA 4P,29,1
3277,FOCUS EDGE 4P 1.6L N,29,1
3278,FOCUS EDGE 4P 1.8L N,29,1
3279,FOCUS EDGE 4P 1.8L TD,29,1
3280,FOCUS EDGE 4P 1.8L TDI,29,1
3281,FOCUS EDGE 4P 2.0L N,29,1
3282,FOCUS EDGE 4P N AUT.,29,1
3283,FOCUS EDGE 5P 1.6L N,29,1
3284,FOCUS EDGE 5P 1.8L N,29,1
3285,FOCUS EDGE 5P 2.0 L N,29,1
3286,FOCUS EXE GHIA 1.8L DIESEL,29,1
3287,FOCUS EXE GHIA 2.0L NAFTA,29,1
3288,FOCUS EXE STYLE 1.6L,29,1
3289,FOCUS EXE STYLE 1.8L,29,1
3290,FOCUS EXE TREND 1.6L,29,1
3291,FOCUS EXE TREND 2.0L,29,1
3292,FOCUS EXE TREND PLUS 1.8L,29,1
3293,FOCUS EXE TREND PLUS 2.0L,29,1
3294,FOCUS GHIA,29,1
3295,FOCUS GHIA 1.8 4 P TD,29,1
3296,FOCUS GHIA 1.8 4P TD,29,1
3297,FOCUS GHIA 1.8 5P TD,29,1
3298,FOCUS GHIA 1.8L DIESEL,29,1
3299,FOCUS GHIA 1.8TDCI,29,1
3300,FOCUS GHIA 2.0,29,1
3301,FOCUS GHIA 2.0 4P N,29,1
3302,FOCUS GHIA 2.0 5P N,29,1
3303,FOCUS GHIA 2.0L NAFTA,29,1
